reaction	linear_coefficient
rxn00510_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.019836717949270923]
rxn03903_c	[0.06476179688853828, 0.060071492521580075, 0.04779387129217142, 0.0495849901235366]
rxn03904_c	[0.06476179688853828, 0.060071492521580075, 0.04779387129217142, 0.0495849901235366]
rxn27766_c	[0.05358791736332131, 0.058511327538662436, 0.05558776530629158, 0.06839891214358404]
rxn28376_c	[0.05358791736332131, 0.058511327538662436, 0.05558776530629158, 0.06839891214358404]
rxn04413_c	[0.3158163016574155, 0.34813862820044744, 0.24115373649719, 0.29998900302208664]
rxn03537_c	[0.3158163016574155, 0.34813862820044744, 0.24115373649719, 0.29998900302208664]
rxn03536_c	[0.3158163016574155, 0.34813862820044744, 0.24115373649719, 0.29998900302208664]
rxn03173_c	[0.13646377610341642, 0.12786775430023328, 0.1451405317189596, 0.10260226189339149]
rxn28146_c	[0.01913553921433801, 0.019511141842179305, 0.018536353240080152, 0.02053310132799679]
rxn16681_c	[0.2021059397618501, 0.16985037662119334, 0.14606470885862397, 0.2099169470169024]
rxn38153_c	[0.06794432597462627, 0.053098027675699135, 0.051525786651816625, 0.05250574637688574]
rxn33488_c	[0.0249401519466702, 0.018344957891103433, 0.018536353240080152, 0.02086730125275627]
rxn32595_c	[0.0249401519466702, 0.018344957891103433, 0.018536353240080152, 0.02086730125275627]
rxn28256_c	[0.0249401519466702, 0.018344957891103433, 0.018536353240080152, 0.02086730125275627]
rxn19836_c	[0.009217657795900079, 0.008999727014704044, 0.0077637979139786335, 0.006134119384738456]
rxn32711_c	[0.07764703639904508, 0.1061751568330778, 0.09190792752371116, 0.08491135216211153]
rxn34627_c	[0.07764703639904508, 0.1061751568330778, 0.09190792752371116, 0.08491135216211153]
rxn34739_c	[0.004644023281475492, 0.005816360008534863, 0.005532570212442968, 0.007049166436870943]
rxn03617_c	[0.004644023281475492, 0.005816360008534863, 0.005532570212442968, 0.007049166436870943]
rxn34735_c	[0.004644023281475492, 0.005816360008534863, 0.005532570212442968, 0.007049166436870943]
rxn34736_c	[0.004644023281475492, 0.005816360008534863, 0.005532570212442968, 0.007049166436870943]
rxn34737_c	[0.004644023281475492, 0.005816360008534863, 0.005532570212442968, 0.007049166436870943]
rxn34734_c	[0.004644023281475492, 0.005816360008534863, 0.005532570212442968, 0.007049166436870943]
rxn34738_c	[0.004644023281475492, 0.005816360008534863, 0.005532570212442968, 0.007049166436870943]
rxn27455_c	[0.004644023281475492, 0.005816360008534863, 0.005532570212442968, 0.007049166436870943]
rxn30743_c	[0.021627519510180968, 0.02058671015248825, 0.01895954403379946, 0.042061269897532526]
rxn32462_c	[0.015307497194226263, 0.017797324208996577, 0.017146396468577414, 0.01799738094100845]
rxn02285_c	[0.2021059397618501, 0.15227882109318258, 0.1451405317189596, 0.12290429072779806]
rxn02284_c	[0.2021059397618501, 0.15227882109318258, 0.1451405317189596, 0.12290429072779806]
rxn19898_c	[0.11965541907973236, 0.12786775430023328, 0.10126412100184472, 0.0903415556475386]
rxn00265_c	[0.011329335879312825, 0.0099964991145332, 0.009365704985023886, 0.014378785770082315]
rxn27686_c	[0.0249401519466702, 0.021587422058986925, 0.018536353240080152, 0.02053310132799679]
rxn27716_c	[0.01692378160105747, 0.01552011365161104, 0.01453229537038807, 0.017710851056856637]
rxn20041_c	[0.2734526366334223, 0.2367759402265065, 0.24115373649719, 0.2515284807231301]
rxn20040_c	[0.2734526366334223, 0.2367759402265065, 0.24115373649719, 0.2515284807231301]
rxn03669_c	[0.2734526366334223, 0.2367759402265065, 0.24115373649719, 0.2515284807231301]
rxn07484_c	[0.2734526366334223, 0.2367759402265065, 0.24115373649719, 0.2515284807231301]
rxn03596_c	[0.2734526366334223, 0.2367759402265065, 0.24115373649719, 0.2515284807231301]
rxn03668_c	[0.2734526366334223, 0.2367759402265065, 0.24115373649719, 0.2515284807231301]
rxn07485_c	[0.2734526366334223, 0.2367759402265065, 0.24115373649719, 0.2515284807231301]
rxn38113_c	[0.01014339344984573, 0.010910535181795173, 0.011319679544660241, 0.012752035456530558]
rxn01361_c	[0.04699267636424698, 0.04324456123014171, 0.04199355942938751, 0.047218807842650055]
rxn38104_c	[0.08042924729094292, 0.08476622570309232, 0.07696266268719179, 0.06796449587447304]
rxn38135_c	[0.08042924729094292, 0.08476622570309232, 0.07696266268719179, 0.06796449587447304]
rxn38099_c	[0.08042924729094292, 0.08476622570309232, 0.07696266268719179, 0.06796449587447304]
rxn32365_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02794274084757612]
rxn01610_c	[0.005379607824936382, 0.006040929214826367, 0.00518930440748919, 0.005722810353744067]
rxn06091_c	[0.3307681834431474, 0.2659384186938317, 0.2740500424304795, 0.36834486657402327]
rxn32753_c	[0.3307681834431474, 0.2659384186938317, 0.2740500424304795, 0.36834486657402327]
rxn33063_c	[0.3307681834431474, 0.2659384186938317, 0.2740500424304795, 0.36834486657402327]
rxn32174_c	[0.011329335879312825, 0.009043064934322394, 0.008965228215984911, 0.01457750811487377]
rxn32939_c	[0.05855686602606076, 0.06325091971594043, 0.06999612725695088, 0.064646294931541]
rxn32176_c	[0.05855686602606076, 0.06325091971594043, 0.06999612725695088, 0.064646294931541]
rxn32643_c	[0.06628800975371311, 0.0659575696474221, 0.07018536352670242, 0.06887492144422185]
rxn03541_c	[0.3307781914100105, 0.28945908830578976, 0.24115373649719, 0.36834486657402327]
rxn14028_c	[0.0245848696140384, 0.053098027675699135, 0.07319554056744404, 0.07313589813304791]
rxn35698_c	[0.01692378160105747, 0.01663508006459023, 0.016961561035533892, 0.019836717949270923]
rxn27708_c	[0.01692378160105747, 0.01663508006459023, 0.016961561035533892, 0.019836717949270923]
rxn31217_c	[0.0018117725851494412, 0.0027787659925241803, 0.00306369695099766, 0.004100681484290976]
rxn31243_c	[0.0018117725851494412, 0.0027787659925241803, 0.00306369695099766, 0.004100681484290976]
rxn33618_c	[0.0018117725851494412, 0.0027787659925241803, 0.00306369695099766, 0.004100681484290976]
rxn38243_c	[0.05221682782441336, 0.04593939171591835, 0.039234230494965196, 0.04784270355863198]
rxn11997_c	[0.005504707239939661, 0.0065846230851244105, 0.007975038408155425, 0.009470806117434541]
rxn02791_c	[0.005504707239939661, 0.0065846230851244105, 0.007975038408155425, 0.009470806117434541]
rxn05952_c	[0.005504707239939661, 0.0065846230851244105, 0.007975038408155425, 0.009470806117434541]
rxn31443_c	[0.005504707239939661, 0.0065846230851244105, 0.007975038408155425, 0.009470806117434541]
rxn06817_c	[0.005504707239939661, 0.0065846230851244105, 0.007975038408155425, 0.009470806117434541]
rxn06025_c	[0.005504707239939661, 0.0065846230851244105, 0.007975038408155425, 0.009470806117434541]
rxn33431_c	[0.005504707239939661, 0.0065846230851244105, 0.007975038408155425, 0.009470806117434541]
rxn31675_c	[0.005504707239939661, 0.0065846230851244105, 0.007975038408155425, 0.009470806117434541]
rxn03511_c	[0.045081157340569826, 0.04523810541952144, 0.037363871965657956, 0.048036804451424685]
rxn27818_c	[0.012200027790230068, 0.010205309078728747, 0.011209658453197859, 0.01472077305391118]
rxn35527_c	[0.012200027790230068, 0.010205309078728747, 0.011209658453197859, 0.01472077305391118]
rxn32553_c	[0.012200027790230068, 0.010205309078728747, 0.011209658453197859, 0.01472077305391118]
rxn16801_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn27692_c	[0.018772417822690655, 0.015642247781709178, 0.013330865068381792, 0.017484400018303644]
rxn30710_c	[0.018772417822690655, 0.015642247781709178, 0.013330865068381792, 0.017484400018303644]
rxn19646_c	[0.01692378160105747, 0.017797324208996577, 0.018536353240080152, 0.02053310132799679]
rxn04598_c	[0.04726289109595744, 0.058511327538662436, 0.0751539159433458, 0.08491135216211153]
rxn04597_c	[0.04726289109595744, 0.058511327538662436, 0.0751539159433458, 0.08491135216211153]
rxn30983_c	[0.020331489594657057, 0.020716723906204007, 0.02324596569768589, 0.039510229621773786]
rxn19892_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn19896_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn28381_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn01025_c	[1.0, 0.3051198356204558, 1.0, 0.36834486657402327]
rxn02090_c	[1.0, 0.3051198356204558, 1.0, 0.36834486657402327]
rxn00717_c	[1.0, 0.3051198356204558, 1.0, 0.36834486657402327]
rxn33706_c	[0.04061761031060094, 0.02447924307867196, 0.018924337283918218, 0.02053310132799679]
rxn15233_c	[0.37627434568577595, 1.0, 0.30202620519690965, 0.36834486657402327]
rxn28081_c	[0.09689733397498648, 0.09734210133764522, 0.08394240061222476, 0.10260226189339149]
rxn05114_c	[0.12336336562557584, 0.1115293595189089, 0.0878943581701267, 0.08870556240568138]
rxn16623_c	[0.018772417822690655, 0.018312239921938644, 0.01954045538895265, 0.022466322872546487]
rxn22826_c	[0.018772417822690655, 0.018312239921938644, 0.01954045538895265, 0.022466322872546487]
rxn22827_c	[0.018772417822690655, 0.018312239921938644, 0.01954045538895265, 0.022466322872546487]
rxn09037_c	[0.049379573152127626, 0.02447924307867196, 0.02068467472176308, 0.022503294470305527]
rxn16399_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn27779_c	[0.08894101131313718, 0.06163953716922966, 0.05917005198788516, 0.07375055099364825]
rxn27618_c	[0.2021059397618501, 0.12984553925265635, 0.09928374141684966, 0.13099644926403]
rxn19322_c	[1.0, 1.0, 0.44306003997395876, 1.0]
rxn33328_c	[0.049379573152127626, 0.058511327538662436, 0.05219911572604691, 0.05446986252834459]
rxn04588_c	[0.01289057654845269, 0.01238008455992092, 0.01269714359096207, 0.013671703960661797]
rxn15139_c	[0.008862375468605351, 0.0098270872530079, 0.009920211279043807, 0.012299133379424572]
rxn15469_c	[0.008862375468605351, 0.0098270872530079, 0.009920211279043807, 0.012299133379424572]
rxn34778_c	[0.008862375468605351, 0.0098270872530079, 0.009920211279043807, 0.012299133379424572]
rxn34772_c	[0.008862375468605351, 0.0098270872530079, 0.009920211279043807, 0.012299133379424572]
rxn38342_c	[0.008862375468605351, 0.0098270872530079, 0.009920211279043807, 0.012299133379424572]
rxn34777_c	[0.008862375468605351, 0.0098270872530079, 0.009920211279043807, 0.012299133379424572]
rxn33707_c	[0.008862375468605351, 0.0098270872530079, 0.009920211279043807, 0.012299133379424572]
rxn38341_c	[0.008862375468605351, 0.0098270872530079, 0.009920211279043807, 0.012299133379424572]
rxn34769_c	[0.008862375468605351, 0.0098270872530079, 0.009920211279043807, 0.012299133379424572]
rxn34775_c	[0.008862375468605351, 0.0098270872530079, 0.009920211279043807, 0.012299133379424572]
rxn34779_c	[0.008862375468605351, 0.0098270872530079, 0.009920211279043807, 0.012299133379424572]
rxn38275_c	[0.021287249106495633, 0.02205231971366589, 0.02224697420110843, 0.02294233219749225]
rxn06080_c	[0.04177352887683804, 0.022146875171380923, 0.0447220824608579, 0.05294016265815069]
rxn15667_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.01908804309009261]
rxn32399_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn02483_c	[0.2021059397618501, 0.16985037662119334, 0.14606470885862397, 0.13099644926403]
rxn16699_c	[0.01692378160105747, 0.016095326006100998, 0.015447670841747065, 0.01647230251673631]
rxn16694_c	[0.01692378160105747, 0.016095326006100998, 0.015447670841747065, 0.01647230251673631]
rxn35519_c	[0.007486281930254616, 0.007069219793708146, 0.005426949962799249, 0.005671974406065763]
rxn25051_c	[0.01142941540918062, 0.01064262806102461, 0.011319679544660241, 0.010908076996269332]
rxn32171_c	[0.01142941540918062, 0.01064262806102461, 0.011319679544660241, 0.010908076996269332]
rxn33806_c	[0.01142941540918062, 0.01064262806102461, 0.011319679544660241, 0.010908076996269332]
rxn34185_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn03057_c	[0.07841764878009452, 0.054315429144314524, 0.042041968709835384, 0.04992697740736546]
rxn07372_c	[0.03948170764606774, 0.04792505628681974, 0.049048111721554884, 0.04862835002164632]
rxn07391_c	[0.03948170764606774, 0.04792505628681974, 0.049048111721554884, 0.04862835002164632]
rxn07647_c	[0.03948170764606774, 0.04792505628681974, 0.049048111721554884, 0.04862835002164632]
rxn07648_c	[0.03948170764606774, 0.04792505628681974, 0.049048111721554884, 0.04862835002164632]
rxn15633_c	[0.022808457961553553, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn30364_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.021879398748246615]
rxn30256_c	[0.30447228696237827, 0.24461222358099555, 0.22440852663112587, 0.22267676982338688]
rxn32471_c	[0.08216062315658838, 0.08757925054313333, 0.07637735044933473, 0.07416186000276548]
rxn24149_c	[0.01692378160105747, 0.015642247781709178, 0.014404670906540394, 0.01908804309009261]
rxn06600_c	[0.01692378160105747, 0.015642247781709178, 0.014404670906540394, 0.01908804309009261]
rxn32413_c	[0.012200027790230068, 0.01641839048191635, 0.01750286479898718, 0.01889394219729991]
rxn35418_c	[0.012200027790230068, 0.01641839048191635, 0.01750286479898718, 0.01889394219729991]
rxn28089_c	[0.012200027790230068, 0.01641839048191635, 0.01750286479898718, 0.01889394219729991]
rxn30338_c	[0.012200027790230068, 0.01641839048191635, 0.01750286479898718, 0.01889394219729991]
rxn33484_c	[0.012200027790230068, 0.01641839048191635, 0.01750286479898718, 0.01889394219729991]
rxn35424_c	[0.012200027790230068, 0.01641839048191635, 0.01750286479898718, 0.01889394219729991]
rxn04999_c	[0.0010411602046337019, 0.0011043464640674166, 0.0008280684030437483, 0.0010459031861787473]
rxn05047_c	[0.0010411602046337019, 0.0011043464640674166, 0.0008280684030437483, 0.0010459031861787473]
rxn27845_c	[0.010363568416622298, 0.01006347589472584, 0.009365704985023886, 0.01118998543449938]
rxn16665_c	[0.08010398884822646, 0.08726406564982127, 0.08394240061222476, 0.07857072310693566]
biomass_GmNeg	[0.0249401519466702, 0.0007559335445104823, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
EX_cpd00069_e	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn08234_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn05616_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
EX_cpd00644_e	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn10271_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
protein_rxn	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn08186_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
EX_cpd00263_e	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
EX_cpd00009_e	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn09063_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn10280_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn08307_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn09106_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn09065_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn05245_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn08920_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
dna_rxn	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn08737_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
EX_cpd00060_e	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
EX_cpd10515_e	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
EX_cpd00205_e	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
EX_cpd00099_e	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
EX_biomass	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn08947_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
EX_cpd00322_e	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn08309_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
EX_cpd00149_e	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn25583_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
EX_cpd00104_e	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn05206_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn08856_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
EX_cpd00084_e	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn05222_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
EX_cpd00220_e	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
lipid_rxn	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn13097_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn09121_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn09427_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn10272_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
SNK_cpd03187_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn00339_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn00938_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
EX_cpd00226_e	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
EX_cpd00107_e	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn09113_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
EX_cpd00393_e	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn09300_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn08721_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn32338_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn05224_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn09720_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn10281_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn10202_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn08084_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn00465_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn00569_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rna_rxn	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn08747_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn08241_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
EX_cpd00063_e	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn08547_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
EX_cpd00305_e	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
EX_cpd00971_e	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
SNK_cpd00242_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn00399_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
EX_cpd00039_e	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn08786_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
EX_cpd00254_e	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
EX_cpd00156_e	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn09166_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
EX_cpd00051_e	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn09111_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
EX_cpd00133_e	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
EX_cpd00119_e	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn01207_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn10211_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn29888_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn37219_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn29122_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
EX_cpd00065_e	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn05221_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
EX_cpd00030_e	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn36659_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn09339_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
cofactor_rxn	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn08155_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn09109_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn08284_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn10867_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn10204_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
EX_cpd00129_e	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
EX_cpd00035_e	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
EX_cpd00132_e	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
EX_cpd00041_e	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
EX_cpd00053_e	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
EX_cpd00023_e	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
EX_cpd00033_e	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
EX_cpd00066_e	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
EX_cpd00054_e	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
EX_cpd00161_e	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
EX_cpd00027_e	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn09248_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn08625_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn06418_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn05218_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn09865_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn32796_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn09307_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn08617_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn05220_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
SNK_cpd00528_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn08104_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn09118_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
